frag_from,frag_to,chemotype_from,chemotype_to,layer,cross_layer,undirected_key,direction,n_pairs,n_contexts,core_heavy,frag_heavy_max,frag_heavy_diff,frag_ratio,core_over_frag,mean_d_Hf,std_d_Hf,z_Hf,p_Hf,sign_consistency_Hf,sig_Hf,mean_d_Q,std_d_Q,z_Q,p_Q,sign_consistency_Q,sig_Q,mean_d_OBgood,std_d_OBgood,z_OBgood,p_OBgood,sign_consistency_OBgood,sig_OBgood,mean_d_Pe,std_d_Pe,z_Pe,p_Pe,sign_consistency_Pe,sig_Pe,mean_d_D,std_d_D,z_D,p_D,sign_consistency_D,sig_D,mean_d_P,std_d_P,z_P,p_P,sign_consistency_P,sig_P,mean_d_IS,std_d_IS,z_IS,p_IS,sign_consistency_IS,sig_IS,composite_z,composite_gated,n_improve,n_worsen,has_tradeoff,composite_props
[*:1]c1nc([N+](=O)[O-])n([*:2])n1,[*:1]c1nnc(C)n1[*:2],nitro,azole_ring,linker,False,*c1nc([N+](=O)[O-])n(*)n1||*c1nnc(C)n1*,canonical,389,389,12.7275,8,2,0.385961,1.59094,-13.3864,4.30174,-0.266865,7.23989e-202,0,True,-239.984,93.3961,-1.57867,3.49777e-173,0,True,-38.6087,7.12124,-2.14669,5.54395e-290,0,True,-0.0762959,0.0355594,-0.968661,1.85939e-147,0.00257069,True,-0.891524,0.141351,-1.98301,0,0,True,-7.49753,1.09163,-2.03043,0,0,True,89.2865,129.806,0.873115,1.38834e-34,0.789203,True,-8.97433,-8.97433,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn([*:2])nc1N[N+](=O)[O-],[*:2]c1nnn([*:1])c1C,nitramine,azole_ring,linker,False,*c1nn(*)nc1N[N+](=O)[O-]||*c1nnn(*)c1C,canonical,299,299,12.8896,9,3,0.411154,1.43218,-22.5227,10.2176,-0.449002,1.31533e-116,0.0167224,True,-197.715,97.6945,-1.30061,1.45319e-107,0,True,-37.2746,7.50562,-2.07252,2.99755e-212,0,True,-0.0832428,0.0430592,-1.05686,7.75903e-103,0.0133779,True,-0.907864,0.128458,-2.01936,1.24098e-256,0,True,-7.71951,0.921823,-2.09055,3.16795e-278,0,True,84.3294,112.2,0.824641,6.69687e-31,0.839465,True,-8.9889,-8.9889,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(N[N+](=O)[O-])n1,[*:1]c1nnc(C)n1[*:2],nitramine,azole_ring,linker,False,*c1nc(*)n(N[N+](=O)[O-])n1||*c1nnc(C)n1*,canonical,364,364,12.7692,9,3,0.413428,1.4188,-20.9509,8.5929,-0.417667,5.12628e-155,0.00274725,True,-204.678,99.4809,-1.34641,1.08768e-132,0,True,-37.7713,7.68546,-2.10013,1.63273e-256,0,True,-0.0889747,0.0486124,-1.12963,4.22531e-118,0.0137363,True,-0.89631,0.149638,-1.99366,1.11658e-286,0,True,-7.44334,1.02492,-2.01576,0,0,True,97.1108,128.081,0.949628,9.10247e-38,0.804945,True,-9.00326,-9.00326,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nnn(O)c1[*:2],[*:1]Nc1nc([*:2])nn1C,azole_ring,azole_ring,linker,False,*Nc1nc(*)nn1C||*Nc1nnn(O)c1*,reverse,108,108,12.1296,7,0,0.365924,1.7328,-24.4571,3.97531,-0.487565,4.45221e-87,0,True,-269.898,65.324,-1.77545,2.79067e-69,0,True,-24.4094,3.09505,-1.35719,2.18347e-98,0,True,-0.146641,0.0447244,-1.86177,2.88154e-59,0,True,-0.801416,0.121051,-1.78259,2.09167e-90,0,True,-6.44924,0.946821,-1.74654,1.0639e-91,0,True,80.2928,97.9998,0.785168,1.14086e-13,0.814815,True,-9.0111,-9.0111,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(N[N+](=O)[O-])n([*:2])n1,[*:1]c1nnn(C)c1[*:2],nitramine,azole_ring,linker,False,*c1nc(N[N+](=O)[O-])n(*)n1||*c1nnn(C)c1*,canonical,378,378,12.9788,9,3,0.409485,1.44209,-21.9116,8.68194,-0.436819,8.78075e-166,0.00793651,True,-198.561,84.7091,-1.30618,2.00112e-155,0,True,-36.9812,7.2192,-2.0562,7.45648e-273,0,True,-0.0893159,0.034102,-1.13396,4.68547e-171,0.00529101,True,-0.912198,0.119782,-2.029,0,0,True,-7.66675,0.89953,-2.07626,0,0,True,86.261,118.523,0.843529,9.29641e-37,0.809524,True,-9.03842,-9.03842,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnn([*:1])n1,[*:1]c1nnc(C)n1[*:2],azole_ring,azole_ring,linker,False,*c1nnc(C)n1*||*c1nnn(*)n1,reverse,343,343,12.7085,6,1,0.320711,2.11808,-38.1715,10.697,-0.760968,7.71913e-197,0,True,-192.132,60.2866,-1.26388,2.1292e-181,0,True,-31.704,3.58806,-1.76278,0,0,True,-0.130318,0.0436896,-1.65454,1.69709e-172,0,True,-0.823678,0.129014,-1.83211,1.88984e-279,0,True,-6.53571,1.23846,-1.76996,5.60728e-252,0,True,80.6675,124.082,0.788831,4.47254e-28,0.760933,True,-9.04423,-9.04423,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnn([*:1])c1N=[N+]=[N-],[*:1]c1nn([*:2])nc1C,azide,azole_ring,linker,False,*c1nn(*)nc1C||*c1nnn(*)c1N=[N+]=[N-],reverse,299,299,12.6722,8,2,0.386992,1.58403,-98.1218,10.765,-1.95611,4.70034e-289,0,True,-203.799,77.8516,-1.34063,1.39946e-135,0,True,-27.0064,5.86415,-1.50159,6.82019e-203,0,True,-0.0927763,0.0525755,-1.1779,1.08656e-93,0.00668896,True,-0.699731,0.148203,-1.55641,5.66305e-206,0,True,-5.62267,0.882645,-1.52269,1.75489e-243,0,True,13.1976,88.4315,0.129057,0.0103408,0.591973,True,-9.05533,-9.05533,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(N[N+](=O)[O-])nnn1[*:2],[*:1]c1n[nH]c([*:2])n1,nitramine,azole_ring,linker,False,*c1c(N[N+](=O)[O-])nnn1*||*c1n[nH]c(*)n1,canonical,349,349,12.7622,9,4,0.413562,1.41802,-52.375,8.0662,-1.04412,8.28273e-287,0,True,-265.059,88.8517,-1.74361,1.67475e-175,0,True,-22.5423,7.10111,-1.25338,5.2754e-184,0,True,-0.166108,0.0423943,-2.10893,1.90284e-213,0,True,-0.672492,0.15614,-1.49582,5.98117e-227,0,True,-5.24333,0.966055,-1.41996,1.83183e-260,0,True,37.699,73.0124,0.368651,1.14557e-19,0.724928,True,-9.06583,-9.06583,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1c(N[N+](=O)[O-])nnn1[*:1],[*:1]c1c(C)nnn1[*:2],nitramine,azole_ring,linker,False,*c1c(C)nnn1*||*c1c(N[N+](=O)[O-])nnn1*,reverse,350,350,12.8514,9,3,0.411872,1.42794,-23.0915,9.58314,-0.460339,1.37484e-147,0.00285714,True,-201.774,89.9809,-1.32732,2.20206e-138,0,True,-37.5075,7.43723,-2.08547,1.83042e-250,0,True,-0.082146,0.0400778,-1.04293,3.4843e-127,0.00857143,True,-0.916273,0.128007,-2.03806,4.31731e-302,0,True,-7.80334,1.01457,-2.11325,0,0,True,80.1767,106.594,0.784032,6.17837e-36,0.842857,True,-9.06737,-9.06737,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(N=[N+]=[N-])n1,[*:1]c1nnn(C)c1[*:2],azide,azole_ring,linker,False,*c1nc(*)n(N=[N+]=[N-])n1||*c1nnn(C)c1*,canonical,477,477,12.5346,8,2,0.389587,1.56682,-97.2486,5.01979,-1.9387,0,0,True,-205.025,65.8192,-1.34869,2.31807e-247,0,True,-27.2365,5.90496,-1.51438,0,0,True,-0.0985503,0.0381092,-1.25121,3.88081e-213,0,True,-0.692461,0.139194,-1.54024,0,0,True,-5.4477,0.792423,-1.47531,0,0,True,29.0965,90.0235,0.284529,5.96506e-12,0.63522,True,-9.06853,-9.06853,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn([N+](=O)[O-])nc1[*:2],[*:1]c1nn([*:2])nc1C,nitro,azole_ring,linker,False,*c1nn(*)nc1C||*c1nn([N+](=O)[O-])nc1*,reverse,367,367,12.9183,8,2,0.382441,1.61478,-14.4675,7.3919,-0.288416,2.11204e-127,0.0027248,True,-226.619,90.0129,-1.49075,1.14482e-160,0,True,-37.7779,7.05682,-2.1005,1.0319e-271,0,True,-0.075285,0.0382673,-0.955827,4.69818e-128,0.0190736,True,-0.927732,0.142891,-2.06355,1.60311e-301,0,True,-8.01111,1.16878,-2.16952,5.97639e-310,0,True,68.3917,105.222,0.668789,6.44586e-30,0.809264,True,-9.06856,-9.06856,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([*:2])n1N[N+](=O)[O-],[*:1]c1nn([*:2])nc1C,nitramine,azole_ring,linker,False,*c1nn(*)nc1C||*c1nnc(*)n1N[N+](=O)[O-],reverse,408,408,13.1348,9,3,0.406599,1.45942,-22.7082,8.02176,-0.452699,1.28217e-196,0,True,-193.963,95.7718,-1.27593,2.81531e-146,0,True,-36.5694,7.89814,-2.03331,2.97695e-277,0,True,-0.0866922,0.0444952,-1.10065,8.23305e-141,0.0122549,True,-0.929909,0.142759,-2.06839,0,0,True,-7.93439,0.969415,-2.14874,0,0,True,60.7276,123.395,0.593843,5.45439e-21,0.786765,True,-9.07972,-9.07972,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnn(N[N+](=O)[O-])c1[*:1],[*:1]c1c(C)nnn1[*:2],nitramine,azole_ring,linker,False,*c1c(C)nnn1*||*c1nnn(N[N+](=O)[O-])c1*,reverse,319,319,12.9592,9,3,0.40985,1.43992,-25.3549,6.57196,-0.505462,3.2093e-193,0,True,-202.721,87.8437,-1.33354,1.34443e-129,0,True,-36.9191,7.26546,-2.05275,2.09921e-229,0,True,-0.0852069,0.0359311,-1.0818,8.88032e-133,0,True,-0.903981,0.143003,-2.01072,1.19831e-258,0,True,-7.74312,1.12237,-2.09694,1.88225e-270,0,True,90.934,103.361,0.889226,1.41378e-41,0.871473,True,-9.08121,-9.08121,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c([N+](=O)[O-])nnn1[*:2],[*:1]c1c(C)nnn1[*:2],nitro,azole_ring,linker,False,*c1c(C)nnn1*||*c1c([N+](=O)[O-])nnn1*,reverse,376,376,12.6649,8,2,0.38713,1.58311,-14.1289,6.50088,-0.281666,2.59752e-144,0.0106383,True,-232.667,87.207,-1.53053,8.50775e-173,0,True,-38.6663,7.09679,-2.1499,4.09683e-281,0,True,-0.0720247,0.0314143,-0.914434,1.43125e-151,0.0132979,True,-0.925849,0.123948,-2.05936,0,0,True,-7.92824,1.14571,-2.14707,0,0,True,58.4253,109.046,0.57133,2.17565e-22,0.797872,True,-9.08296,-9.08296,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c([N+](=O)[O-])nnn1[*:2],[*:1]c1n[nH]c([*:2])n1,nitro,azole_ring,linker,False,*c1c([N+](=O)[O-])nnn1*||*c1n[nH]c(*)n1,canonical,361,361,12.7064,8,3,0.386355,1.5883,-43.8131,9.33344,-0.873435,1.56236e-247,0,True,-300.036,96.1217,-1.9737,6.97094e-188,0,True,-23.4382,6.82949,-1.30319,1.89619e-201,0,True,-0.156545,0.0439025,-1.98752,5.56894e-207,0,True,-0.677711,0.146882,-1.50743,5.89251e-245,0,True,-5.34501,0.908878,-1.4475,1.55254e-281,0,True,18.3693,82.5316,0.179629,2.98201e-05,0.642659,True,-9.09278,-9.09278,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn([*:2])c1N=[N+]=[N-],[*:1]c1nn([*:2])nc1C,azide,azole_ring,linker,False,*c1nn(*)nc1C||*c1nnn(*)c1N=[N+]=[N-],reverse,377,377,12.6605,8,2,0.387213,1.58256,-98.179,3.23286,-1.95725,0,0,True,-202.981,63.8256,-1.33525,6.51582e-199,0,True,-27.0074,5.68553,-1.50165,2.70016e-260,0,True,-0.0955302,0.0375682,-1.21286,2.06967e-166,0,True,-0.702238,0.121848,-1.56199,9.50064e-291,0,True,-5.6318,0.726068,-1.52517,0,0,True,16.3887,90.7008,0.160262,0.000505484,0.586207,True,-9.09416,-9.09416,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nn1nnc([*:2])n1,[*:1]Nc1c([*:2])nnn1C,azole_ring,azole_ring,linker,False,*Nc1c(*)nnn1C||*Nn1nnc(*)n1,reverse,102,102,12.1667,7,1,0.365217,1.7381,-41.3997,6.75665,-0.825323,4.01233e-82,0,True,-199.05,34.3293,-1.30939,9.10417e-80,0,True,-30.8519,3.46746,-1.71541,3.43792e-98,0,True,-0.13823,0.024267,-1.75499,5.19337e-79,0,True,-0.800034,0.0937874,-1.77951,2.29984e-96,0,True,-6.35105,1.03379,-1.71995,3.09325e-82,0,True,86.1466,110.175,0.842411,3.59297e-12,0.882353,True,-9.10457,-9.10457,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c([N+](=O)[O-])nnn1[*:2],[*:2]c1n[nH]c([*:1])n1,nitro,azole_ring,linker,False,*c1c([N+](=O)[O-])nnn1*||*c1n[nH]c(*)n1,canonical,361,361,12.5485,8,3,0.389323,1.56856,-44.3956,9.74081,-0.885048,4.00922e-243,0,True,-297.991,92.6029,-1.96025,3.23972e-192,0,True,-23.4096,6.24952,-1.30161,3.77452e-214,0,True,-0.157795,0.0435477,-2.00339,2.59132e-209,0,True,-0.681179,0.146296,-1.51515,2.57191e-246,0,True,-5.37342,0.917574,-1.45519,6.8016e-281,0,True,29.7493,87.0831,0.290913,2.83213e-10,0.648199,True,-9.12063,-9.12063,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(N[N+](=O)[O-])nn1[*:2],[*:2]c1nnn(C)c1[*:1],nitramine,azole_ring,linker,False,*c1nc(N[N+](=O)[O-])nn1*||*c1nnn(C)c1*,canonical,325,325,12.7846,9,3,0.413136,1.42051,-21.9514,9.56676,-0.437612,2.51619e-131,0.00615385,True,-206.923,87.1767,-1.36118,2.34353e-135,0,True,-37.4403,7.71441,-2.08173,1.76308e-227,0,True,-0.0922575,0.0391367,-1.17131,1.5579e-134,0.00615385,True,-0.910073,0.129896,-2.02427,1.21246e-277,0,True,-7.61124,0.949023,-2.06123,2.49354e-296,0,True,81.3762,120.04,0.795762,1.66555e-28,0.824615,True,-9.13733,-9.13733,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn(N=[N+]=[N-])c1[*:2],[*:1]c1n[nH]c([*:2])n1,azide,azole_ring,linker,False,*c1n[nH]c(*)n1||*c1nnn(N=[N+]=[N-])c1*,reverse,458,458,12.5284,8,3,0.389704,1.56605,-128.193,4.49919,-2.55559,0,0,True,-269.446,73.9206,-1.77247,3.05339e-266,0,True,-11.9616,5.39354,-0.665081,9.57822e-179,0,True,-0.181207,0.0597582,-2.30063,9.57038e-233,0,True,-0.461714,0.193663,-1.02699,7.98262e-191,0,True,-3.07885,1.07858,-0.833795,5.44146e-222,0,True,-33.0362,93.865,-0.323055,2.69232e-13,0.316594,True,-9.15455,-9.15455,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nn([*:2])nc1[N+](=O)[O-],[*:1]Nc1nnc(C)n1[*:2],nitro,azole_ring,linker,False,*Nc1nn(*)nc1[N+](=O)[O-]||*Nc1nnc(C)n1*,canonical,108,108,12.9444,9,2,0.410127,1.43827,-21.7011,4.64513,-0.432622,1.03117e-74,0,True,-234.714,84.3391,-1.544,2.16906e-52,0,True,-35.1327,5.8956,-1.95342,1.23599e-85,0,True,-0.090987,0.0347727,-1.15518,7.25284e-50,0,True,-0.888669,0.120712,-1.97666,3.05644e-95,0,True,-7.74565,1.11817,-2.09762,1.82266e-92,0,True,100.93,104.191,0.986975,3.59577e-17,0.87963,True,-9.15951,-9.15951,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn([*:2])c1N[N+](=O)[O-],[*:1]c1c(C)nnn1[*:2],nitramine,azole_ring,linker,False,*c1c(C)nnn1*||*c1nnn(*)c1N[N+](=O)[O-],reverse,345,345,12.8174,9,3,0.412515,1.42415,-23.4721,3.82691,-0.467929,3.14427e-275,0,True,-201.788,89.6973,-1.3274,7.8388e-137,0,True,-37.5302,7.60029,-2.08673,7.07722e-244,0,True,-0.08572,0.0325571,-1.08831,5.97999e-157,0,True,-0.92574,0.115334,-2.05912,0,0,True,-7.87512,0.916906,-2.13269,0,0,True,72.6563,110.86,0.710492,1.35693e-28,0.817391,True,-9.16218,-9.16218,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnnn1[*:1],[*:1]c1nnc(C)n1[*:2],azole_ring,azole_ring,linker,False,*c1nnc(C)n1*||*c1nnnn1*,reverse,387,387,12.801,6,1,0.319131,2.13351,-39.9552,11.4116,-0.796527,6.0367e-219,0,True,-198.974,58.8594,-1.3089,1.61749e-213,0,True,-31.5609,3.47393,-1.75482,0,0,True,-0.132757,0.0417829,-1.6855,5.2393e-204,0,True,-0.82785,0.114664,-1.84138,0,0,True,-6.59729,1.24568,-1.78663,1.05122e-284,0,True,64.7419,130.979,0.633099,3.91032e-20,0.723514,True,-9.17377,-9.17377,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(N[N+](=O)[O-])nn1[*:2],[*:1]c1nnn(C)c1[*:2],nitramine,azole_ring,linker,False,*c1nc(N[N+](=O)[O-])nn1*||*c1nnn(C)c1*,canonical,371,371,12.7332,9,3,0.414114,1.41479,-22.2146,8.30494,-0.44286,6.96126e-171,0.00269542,True,-209.051,83.7137,-1.37518,2.84755e-161,0,True,-37.6918,7.28062,-2.09571,1.83755e-269,0,True,-0.0919792,0.0336783,-1.16778,7.9377e-174,0.00269542,True,-0.914807,0.119634,-2.0348,0,0,True,-7.62899,0.931403,-2.06603,0,0,True,88.2425,114.854,0.862906,2.99671e-39,0.832884,True,-9.18237,-9.18237,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1c([N+](=O)[O-])nnn1[*:1],[*:1]c1c(C)nnn1[*:2],nitro,azole_ring,linker,False,*c1c(C)nnn1*||*c1c([N+](=O)[O-])nnn1*,reverse,379,379,12.6675,8,2,0.38708,1.58344,-15.1924,11.572,-0.302868,2.14936e-84,0.116095,True,-242.327,100.09,-1.59408,2.37648e-160,0,True,-38.9477,7.39313,-2.16554,5.25742e-278,0,True,-0.074642,0.0436357,-0.947662,1.80618e-114,0.0316623,True,-0.922132,0.127846,-2.0511,0,0,True,-7.83788,1.05407,-2.1226,0,0,True,65.6491,108.43,0.64197,1.59342e-27,0.815303,True,-9.18385,-9.18385,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n([N+](=O)[O-])n1,[*:1]c1nnn(C)c1[*:2],nitro,azole_ring,linker,False,*c1nc(*)n([N+](=O)[O-])n1||*c1nnn(C)c1*,canonical,436,436,12.7454,8,2,0.385627,1.59318,-14.135,7.36334,-0.281787,3.83703e-148,0.0550459,True,-233.947,87.9535,-1.53895,1.30844e-199,0,True,-38.1833,7.13682,-2.12304,0,0,True,-0.0840679,0.0345372,-1.06733,4.35904e-185,0.00917431,True,-0.923866,0.132283,-2.05495,0,0,True,-7.85166,1.10273,-2.12633,0,0,True,84.2898,110.383,0.824254,2.10805e-45,0.827982,True,-9.1924,-9.1924,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnnn1[*:2],[*:1]c1nnc(C)n1[*:2],azole_ring,azole_ring,linker,False,*c1nnc(C)n1*||*c1nnnn1*,reverse,426,426,12.716,6,1,0.320582,2.11933,-39.7659,4.14544,-0.792753,0,0,True,-198.268,39.7261,-1.30425,1.0712e-302,0,True,-31.7592,3.7456,-1.76585,0,0,True,-0.132387,0.0252269,-1.6808,0,0,True,-0.834696,0.107918,-1.85661,0,0,True,-6.63165,1.14981,-1.79594,0,0,True,70.5451,132.209,0.689846,5.5098e-25,0.734742,True,-9.19621,-9.19621,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn(N[N+](=O)[O-])nc1[*:2],[*:1]c1nnn([*:2])c1C,nitramine,azole_ring,linker,False,*c1nn(N[N+](=O)[O-])nc1*||*c1nnn(*)c1C,canonical,354,354,12.7316,9,3,0.414143,1.41463,-25.2147,7.57918,-0.502667,3.46588e-193,0,True,-209.163,94.0556,-1.37592,6.98432e-139,0,True,-37.6311,7.60475,-2.09233,1.64053e-250,0,True,-0.0917613,0.0395798,-1.16501,3.10273e-144,0,True,-0.903753,0.129419,-2.01022,8.18778e-302,0,True,-7.5896,0.971591,-2.05537,0,0,True,98.6465,116.901,0.964645,3.22867e-43,0.847458,True,-9.20151,-9.20151,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn(N=[N+]=[N-])c1[*:2],[*:1]c1c(C)nnn1[*:2],azide,azole_ring,linker,False,*c1c(C)nnn1*||*c1nnn(N=[N+]=[N-])c1*,reverse,368,368,12.5217,8,2,0.389831,1.56522,-98.8543,7.10738,-1.97071,0,0,True,-202.767,75.7889,-1.33384,1.52452e-169,0,True,-27.242,5.90346,-1.51469,1.06725e-249,0,True,-0.0988334,0.0483762,-1.2548,3.19581e-133,0,True,-0.712468,0.137952,-1.58474,6.31096e-267,0,True,-5.70046,0.803154,-1.54376,0,0,True,2.45569,90.7203,0.0240137,0.603885,0.483696,False,-9.20254,-9.20254,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(N=[N+]=[N-])n1,[*:2]c1nc(C)nn1[*:1],azide,azole_ring,linker,False,*c1nc(*)n(N=[N+]=[N-])n1||*c1nc(C)nn1*,canonical,331,331,12.9426,8,2,0.381997,1.61782,-99.1227,7.13221,-1.97606,0,0,True,-201.297,73.1009,-1.32417,2.68281e-156,0,True,-26.2904,5.72629,-1.46178,4.88636e-224,0,True,-0.102128,0.0462655,-1.29663,4.40035e-129,0,True,-0.717473,0.148318,-1.59587,3.33488e-231,0,True,-5.73571,0.868321,-1.55331,1.74642e-274,0,True,12.16,91.3856,0.11891,0.0160228,0.55287,True,-9.20783,-9.20783,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(N[N+](=O)[O-])n([*:2])n1,[*:2]c1nnn(C)c1[*:1],nitramine,azole_ring,linker,False,*c1nc(N[N+](=O)[O-])n(*)n1||*c1nnn(C)c1*,canonical,339,339,12.767,9,3,0.413471,1.41855,-22.1484,9.09673,-0.441539,2.64034e-144,0.00884956,True,-205.1,88.7233,-1.34919,7.8238e-138,0,True,-37.454,7.60445,-2.08249,2.69955e-239,0,True,-0.0937578,0.0353981,-1.19036,5.15437e-155,0.00294985,True,-0.922983,0.130087,-2.05299,2.29288e-291,0,True,-7.72466,0.977537,-2.09194,6.65184e-307,0,True,87.4928,116.921,0.855575,1.38863e-34,0.80826,True,-9.20851,-9.20851,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnn(O)c1[*:1],[*:1]c1nc([*:2])n(C)n1,azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnn(O)c1*,reverse,414,414,12.4758,6,0,0.324748,2.07931,-23.8075,4.79889,-0.474614,3.55333e-293,0,True,-271.659,70.2138,-1.78703,8.4243e-251,0,True,-25.4824,3.60542,-1.41685,0,0,True,-0.146464,0.0436112,-1.85953,3.17038e-227,0,True,-0.839649,0.12935,-1.86763,0,0,True,-6.6801,1.06124,-1.80906,0,0,True,77.4836,122.19,0.757697,3.08325e-32,0.780193,True,-9.21471,-9.21471,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([N+](=O)[O-])n1[*:2],[*:1]c1nn([*:2])nc1C,nitro,azole_ring,linker,False,*c1nn(*)nc1C||*c1nnc([N+](=O)[O-])n1*,reverse,402,402,12.7687,8,2,0.385196,1.59608,-14.7159,5.99651,-0.293369,5.31696e-172,0.00995025,True,-235.701,87.1007,-1.55049,8.3633e-187,0,True,-38.4521,7.30708,-2.13799,1.31161e-294,0,True,-0.0763241,0.0365849,-0.969019,2.48777e-148,0,True,-0.94171,0.131616,-2.09464,0,0,True,-8.04399,1.12779,-2.17842,0,0,True,62.2579,121.95,0.608808,5.30979e-22,0.766169,True,-9.22393,-9.22393,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nnc([*:2])n1N=[N+]=[N-],[*:1]Nc1c([*:2])nnn1C,azide,azole_ring,linker,False,*Nc1c(*)nnn1C||*Nc1nnc(*)n1N=[N+]=[N-],reverse,109,109,12.4128,9,2,0.420308,1.3792,-104.468,5.82227,-2.08262,1.50154e-137,0,True,-214.913,51.0277,-1.41375,9.19509e-71,0,True,-25.3017,4.17748,-1.40681,3.69266e-87,0,True,-0.106502,0.0278097,-1.35216,1.47072e-66,0,True,-0.672943,0.0884836,-1.49683,1.29677e-97,0,True,-5.44595,0.685474,-1.47484,1.25082e-99,0,True,19.4061,93.8885,0.189768,0.0331481,0.577982,True,-9.22699,-9.22699,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1c([*:2])nnn1N=[N+]=[N-],[*:1]Nn1nc([*:2])c(C)n1,azide,azole_ring,linker,False,*Nc1c(*)nnn1N=[N+]=[N-]||*Nn1nc(*)c(C)n1,canonical,104,104,12.5962,9,2,0.416741,1.39957,-103.284,3.49481,-2.05902,1.51473e-153,0,True,-205.185,66.0333,-1.34975,6.30522e-55,0,True,-24.9407,4.69704,-1.38674,1.69747e-77,0,True,-0.101721,0.0397047,-1.29146,3.03626e-47,0,True,-0.702854,0.113403,-1.56336,3.26409e-84,0,True,-5.82648,0.721447,-1.57789,7.99279e-96,0,True,15.1419,82.275,0.14807,0.0633686,0.557692,False,-9.22822,-9.22822,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnn([N+](=O)[O-])c1[*:1],[*:1]c1c(C)nnn1[*:2],nitro,azole_ring,linker,False,*c1c(C)nnn1*||*c1nnn([N+](=O)[O-])c1*,reverse,345,345,12.4725,8,2,0.390769,1.55906,-14.6483,6.78552,-0.292022,1.01986e-131,0.00289855,True,-238.38,92.9812,-1.56811,1.75299e-153,0,True,-39.0192,7.13975,-2.16952,1.72901e-258,0,True,-0.0740096,0.0347796,-0.939633,5.9453e-130,0.0173913,True,-0.937563,0.132706,-2.08542,7.07205e-296,0,True,-8.05414,1.12792,-2.18117,1.93845e-297,0,True,66.5207,94.7036,0.650492,6.95003e-32,0.837681,True,-9.23587,-9.23587,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn([*:2])c1N[N+](=O)[O-],[*:1]c1n[nH]c([*:2])n1,nitramine,azole_ring,linker,False,*c1n[nH]c(*)n1||*c1nnn(*)c1N[N+](=O)[O-],reverse,345,345,12.7826,9,4,0.413174,1.42029,-54.3755,7.5543,-1.084,1.30899e-298,0,True,-269.932,91.9209,-1.77567,2.13662e-171,0,True,-22.2879,7.07324,-1.23923,6.63631e-181,0,True,-0.172244,0.0437663,-2.18683,1.22435e-211,0,True,-0.681165,0.148589,-1.51512,3.07529e-233,0,True,-5.31398,0.87303,-1.4391,4.0547e-274,0,True,39.189,74.2203,0.383222,3.4851e-20,0.75942,True,-9.23995,-9.23995,0,6,False,Hf|Q|OBgood|Pe|D|P
