rule_id,frag_from,frag_to,chemotype_from,chemotype_to,radius,env_id,n_pairs_env,n_pairs_global,context_chemotypes,context_example,n_props_sign_flip_vs_global,mean_d_Hf,z_Hf,mean_d_Q,z_Q,mean_d_OBgood,z_OBgood,mean_d_Pe,z_Pe,mean_d_D,z_D,mean_d_P,z_P,mean_d_IS,z_IS
4176,[*:1]c1nc([*:2])n(O)n1,[*:1]c1nnn(N=[N+]=[N-])c1[*:2],azole_ring,azide,2,24878800,6,448,nitramine:6;nitro:6;azo:6;azole_ring:6,[*:2]N=Nc1c(C)nnn1N.[*:1]N[N+](=O)[O-],0,124.887,2.48968,108.38,0.712947,0.43965,0.0244451,0.0768833,0.976119,0.095672,0.212803,0.487158,0.131929,125.693,1.22912
4176,[*:1]c1nc([*:2])n(O)n1,[*:1]c1nnn(N=[N+]=[N-])c1[*:2],azole_ring,azide,2,64390063,6,448,azide:6;azole_ring:6;nitro:3;amino:1,[*:2]N=[N+]=[N-].[*:1]n1nc(C)nc1[N+](=O)[O-],0,130.293,2.59746,155.78,1.02475,1.92387,0.10697,0.1154,1.46513,0.162248,0.360888,0.761411,0.2062,105.81,1.03469
828,[*:1]c1nnc([*:2])n1C,[*:1]c1nnn(N=[N+]=[N-])c1[*:2],azole_ring,azide,2,14229592,6,447,azoxy:6;azole_ring:6;amino:6;nitro:5,[*:2]N.[*:1]N=[N+]([O-])c1nc([N+](=O)[O-])nn1N,0,117.575,2.34392,251.272,1.65292,24.1441,1.34244,0.127683,1.62108,0.702736,1.56309,5.79641,1.56974,-1.28295,-0.0125457
828,[*:1]c1nnc([*:2])n1C,[*:1]c1nnn(N=[N+]=[N-])c1[*:2],azole_ring,azide,2,53615598,6,447,azide:6;azoxy:6;azole_ring:6;amino:4,[*:1]N=[N+]=[N-].[*:2][N+]([O-])=Nc1n[nH]nc1C,0,129.312,2.57789,270.508,1.77946,23.4344,1.30298,0.145567,1.84813,0.687408,1.529,5.53079,1.49781,-64.9149,-0.63479
828,[*:1]c1nnc([*:2])n1C,[*:1]c1nnn(N=[N+]=[N-])c1[*:2],azole_ring,azide,2,72247781,6,447,nitramine:6;nitro:6;hydrazo:6;azole_ring:6,[*:1]NNc1c(N)nnn1[N+](=O)[O-].[*:2]N[N+](=O)[O-],0,125.823,2.50835,250.423,1.64734,22.8092,1.26822,0.149967,1.90399,0.76928,1.71111,6.53373,1.76942,-61.1145,-0.597627
1369,[*:1]c1nc([*:2])n([N+](=O)[O-])n1,[*:1]c1nn(O)nc1[*:2],nitro,azole_ring,2,1725991,6,447,azoxy:6;azole_ring:6;nitro:5;amino:4,[*:2]C.[*:1]N=[N+]([O-])c1nc(N)nn1[N+](=O)[O-],0,-10.485,-0.209024,-47.8324,-0.314651,-13.6535,-0.759155,-0.00195,-0.0247574,-0.253377,-0.563587,-2.21595,-0.60011,-9.76992,-0.0955381
1369,[*:1]c1nc([*:2])n([N+](=O)[O-])n1,[*:1]c1nn(O)nc1[*:2],nitro,azole_ring,2,10072968,6,447,azole_ring:6;nitramine:4;nitro:4;azide:3,[*:1]C.[*:2]n1nc(N=[N+]=[N-])nc1N[N+](=O)[O-],0,-14.87,-0.296441,-92.6601,-0.609538,-16.7334,-0.930396,-0.0255667,-0.324597,-0.294158,-0.654296,-2.25708,-0.611249,-100.89,-0.986579
1369,[*:1]c1nc([*:2])n([N+](=O)[O-])n1,[*:1]c1nn(O)nc1[*:2],nitro,azole_ring,2,42860578,6,447,nitramine:6;azoxy:6;nitro:6;azole_ring:6,[*:2]N=[N+]([O-])c1c(O)nnn1[N+](=O)[O-].[*:1]N[N+](=O)[O-],0,-15.4233,-0.307472,-38.6765,-0.254422,-10.2334,-0.568988,-0.00996667,-0.126538,-0.171945,-0.382457,-1.51383,-0.409964,-11.3342,-0.110835
172,[*:1]c1nnc(N=[N+]=[N-])n1[*:2],[*:1]c1nnn([N+](=O)[O-])c1[*:2],azide,nitro,2,25870934,6,446,nitro:6;azo:6;azole_ring:6;nitramine:3,[*:2]N=Nc1nc(N[N+](=O)[O-])n[nH]1.[*:1][N+](=O)[O-],0,-61.3117,-1.22228,86.8746,0.571479,10.9235,0.607361,0.04525,0.574499,0.358254,0.796863,3.28093,0.88852,-81.3559,-0.795563
172,[*:1]c1nnc(N=[N+]=[N-])n1[*:2],[*:1]c1nnn([N+](=O)[O-])c1[*:2],azide,nitro,2,72287160,6,446,hydrazo:6;azole_ring:6;amino:6;hydroxyl:6,[*:2]NNc1c(N=[N+]=[N-])nnn1N=[N+]=[N-].[*:1]O,0,-63.1717,-1.25936,143.674,0.94512,13.0976,0.728246,0.0348333,0.442248,0.326369,0.725943,2.89521,0.784062,-112.551,-1.10061
172,[*:1]c1nnc(N=[N+]=[N-])n1[*:2],[*:1]c1nnn([N+](=O)[O-])c1[*:2],azide,nitro,2,72747718,6,446,nitro:6;hydrazo:6;azole_ring:6;amino:6,[*:1]NNc1nc(C)nn1N=[N+]=[N-].[*:2][N+](=O)[O-],0,-60.96,-1.21527,92.9226,0.611265,10.3799,0.577133,0.0389833,0.494937,0.322029,0.716288,3.04105,0.823558,-90.7862,-0.88778
172,[*:1]c1nnc(N=[N+]=[N-])n1[*:2],[*:1]c1nnn([N+](=O)[O-])c1[*:2],azide,nitro,2,121626773,6,446,azoxy:6;azole_ring:6;hydroxyl:6;azide:3,[*:1]O.[*:2][N+]([O-])=Nc1c(N=[N+]=[N-])nnn1N,0,-63.1467,-1.25886,98.5609,0.648355,11.8031,0.656268,0.0410333,0.520964,0.33332,0.741404,2.91452,0.78929,-37.4707,-0.366419
451,[*:1]c1nc([*:2])n(C)n1,[*:1]c1nnc([*:2])n1[N+](=O)[O-],azole_ring,nitro,2,42740956,6,446,nitramine:6;azoxy:6;nitro:6;azole_ring:6,[*:2]N=[N+]([O-])c1[nH]nnc1N=[N+]=[N-].[*:1]N[N+](=O)[O-],0,41.5217,0.827755,212.353,1.39691,28.5086,1.58511,0.11,1.39657,0.904034,2.01084,8.3307,2.25607,-59.6642,-0.583444
451,[*:1]c1nc([*:2])n(C)n1,[*:1]c1nnc([*:2])n1[N+](=O)[O-],azole_ring,nitro,2,42939057,6,446,azide:6;azoxy:6;azole_ring:6;nitro:3,[*:1]N=[N+]([O-])c1nc(N=[N+]=[N-])n[nH]1.[*:2]N=[N+]=[N-],0,43.7617,0.87241,259.487,1.70696,32.0797,1.78367,0.1302,1.65303,1.0005,2.22541,8.93341,2.41929,-59.0742,-0.577675
1079,[*:1]c1nc([*:2])n(N)n1,[*:1]c1nn(N[N+](=O)[O-])nc1[*:2],azole_ring,nitramine,2,7193,6,446,azo:6;azole_ring:6;hydroxyl:4;nitro:2,[*:1]C.[*:2]N=Nc1[nH]nnc1O,0,26.5467,0.529221,314.1,2.06621,28.343,1.57591,0.100633,1.27765,0.517156,1.15031,3.87306,1.04888,-142.659,-1.39503
1079,[*:1]c1nc([*:2])n(N)n1,[*:1]c1nn(N[N+](=O)[O-])nc1[*:2],azole_ring,nitramine,2,42821904,6,446,azoxy:6;nitro:6;azole_ring:6;azide:3,[*:1]N=[N+]([O-])c1c(N=[N+]=[N-])nnn1O.[*:2][N+](=O)[O-],0,27.215,0.542544,157.246,1.0344,18.0575,1.00402,0.07845,0.99601,0.403222,0.896885,3.32913,0.901574,-101.446,-0.992025
1079,[*:1]c1nc([*:2])n(N)n1,[*:1]c1nn(N[N+](=O)[O-])nc1[*:2],azole_ring,nitramine,2,42908332,6,446,nitramine:6;azoxy:6;nitro:6;azole_ring:6,[*:1]N=[N+]([O-])c1n[nH]nc1[N+](=O)[O-].[*:2]N[N+](=O)[O-],0,26.7,0.532278,159.539,1.04948,17.0723,0.949241,0.0698,0.886188,0.391745,0.871358,3.32179,0.899585,-59.1203,-0.578125
1079,[*:1]c1nc([*:2])n(N)n1,[*:1]c1nn(N[N+](=O)[O-])nc1[*:2],azole_ring,nitramine,2,42966216,6,446,azoxy:6;azole_ring:6;hydroxyl:6;nitro:3,[*:1]N=[N+]([O-])c1nc(O)nn1N[N+](=O)[O-].[*:2]O,0,26.9233,0.53673,198.766,1.30752,20.3157,1.12958,0.102983,1.30749,0.519465,1.15544,4.31578,1.16877,-118.175,-1.15561
1079,[*:1]c1nc([*:2])n(N)n1,[*:1]c1nn(N[N+](=O)[O-])nc1[*:2],azole_ring,nitramine,2,72377211,6,446,nitro:6;hydrazo:6;azole_ring:6;amino:6,[*:2]NNc1c(N[N+](=O)[O-])nnn1N[N+](=O)[O-].[*:1][N+](=O)[O-],0,28.02,0.558592,194.455,1.27917,18.1678,1.01015,0.0801833,1.01802,0.435261,0.968151,3.80936,1.03162,-44.5511,-0.435657
1314,[*:1]c1nnc([*:2])n1[N+](=O)[O-],[*:1]c1nnn(O)c1[*:2],nitro,azole_ring,2,1721957,6,446,azoxy:6;azole_ring:6;nitro:4;azide:3,[*:2]C.[*:1]N=[N+]([O-])c1c([N+](=O)[O-])nnn1N=[N+]=[N-],0,-19.6967,-0.392663,-75.6276,-0.497494,-14.3261,-0.796548,-0.0236667,-0.300475,-0.294126,-0.654223,-2.40639,-0.651683,-20.9607,-0.204971
1314,[*:1]c1nnc([*:2])n1[N+](=O)[O-],[*:1]c1nnn(O)c1[*:2],nitro,azole_ring,2,25276301,6,446,azide:6;azo:6;azole_ring:6;amino:3,[*:1]N=Nc1c([N+](=O)[O-])nnn1N.[*:2]N=[N+]=[N-],0,-16.2383,-0.323719,-94.0853,-0.618913,-14.7368,-0.819384,-0.00358333,-0.0454944,-0.193227,-0.429795,-1.65005,-0.446857,-21.9964,-0.215098
1314,[*:1]c1nnc([*:2])n1[N+](=O)[O-],[*:1]c1nnn(O)c1[*:2],nitro,azole_ring,2,42778101,6,446,azoxy:6;azole_ring:6;hydroxyl:6;nitro:4,[*:2]N=[N+]([O-])c1c(C)nnn1[N+](=O)[O-].[*:1]O,0,-16.1467,-0.321892,-44.3637,-0.291834,-10.5609,-0.587198,-0.0135,-0.171397,-0.242753,-0.539956,-2.33624,-0.632686,-22.226,-0.217344
1472,[*:1]c1nc([*:2])n(N)n1,[*:1]c1nnn(N=[N+]=[N-])c1[*:2],azole_ring,azide,2,53621039,6,446,azide:6;azoxy:6;azole_ring:6;amino:5,[*:1]N=[N+]=[N-].[*:2][N+]([O-])=Nc1nc(N)n(O)n1,0,106.1,2.11516,202.795,1.33403,8.85145,0.492152,0.0794,1.00807,0.199846,0.444518,1.4677,0.397472,54.4304,0.532264
1472,[*:1]c1nc([*:2])n(N)n1,[*:1]c1nnn(N=[N+]=[N-])c1[*:2],azole_ring,azide,2,72130769,6,446,nitro:6;hydrazo:6;azole_ring:6;amino:6,[*:1]NNc1c(C)nnn1C.[*:2][N+](=O)[O-],0,104.088,2.07505,229.007,1.50646,10.6501,0.592157,0.103383,1.31257,0.285019,0.633967,2.09822,0.568226,17.6045,0.172151
1472,[*:1]c1nc([*:2])n(N)n1,[*:1]c1nnn(N=[N+]=[N-])c1[*:2],azole_ring,azide,2,72247818,6,446,nitramine:6;nitro:6;hydrazo:6;azole_ring:6,[*:1]NNc1c(N)nnn1[N+](=O)[O-].[*:2]N[N+](=O)[O-],0,106.62,2.12552,220.422,1.44998,9.35039,0.519894,0.0957667,1.21586,0.274389,0.610323,2.11704,0.573323,41.4328,0.405163
1782,[*:1]c1nnc(C)n1[*:2],[*:1]c1nnn([*:2])c1C,azole_ring,azole_ring,2,17520512,6,446,azoxy:6;azole_ring:6;amino:6;nitro:5,[*:1]N.[*:2][N+]([O-])=Nc1nc(N[N+](=O)[O-])nn1[N+](=O)[O-],0,15.3867,0.306741,54.2987,0.357189,0,0,0.0423,0.537045,0.0576807,0.128299,0.307028,0.0831474,-66.9026,-0.654227
1782,[*:1]c1nnc(C)n1[*:2],[*:1]c1nnn([*:2])c1C,azole_ring,azole_ring,2,25586613,6,446,azide:6;azo:6;azole_ring:6;nitro:2,[*:1]N=Nc1nc(C)n[nH]1.[*:2]N=[N+]=[N-],0,6.63833,0.132338,24.4907,0.161105,0,0,0.0187333,0.23784,0.0398444,0.0886258,0.270741,0.0733203,-8.7946,-0.0860007
1782,[*:1]c1nnc(C)n1[*:2],[*:1]c1nnn([*:2])c1C,azole_ring,azole_ring,2,121625737,6,446,azoxy:6;azole_ring:6;hydroxyl:6;nitro:5,[*:1]O.[*:2][N+]([O-])=Nc1c(C)nnn1O,0,14.9633,0.298301,54.9464,0.361449,0,0,0.03875,0.491974,0.0586516,0.130459,0.350698,0.0949737,-41.4421,-0.405254
1782,[*:1]c1nnc(C)n1[*:2],[*:1]c1nnn([*:2])c1C,azole_ring,azole_ring,2,130385154,6,446,nitro:6;azole_ring:6;hydroxyl:3;nitramine:2,[*:2][N+](=O)[O-].[*:1]c1nc(C)nn1N[N+](=O)[O-],0,9.14833,0.182376,37.6599,0.247734,0,0,0.0252667,0.320788,0.0424919,0.0945147,0.257467,0.0697254,-33.0757,-0.323441
1852,[*:1]c1nnc(C)n1[*:2],[*:1]c1nncn1[*:2],azole_ring,azole_ring,2,50147259,6,446,azide:6;hydrazo:6;azole_ring:6;amino:6,[*:1]N=[N+]=[N-].[*:2]NNc1nc(N[N+](=O)[O-])n(N[N+](=O)[O-])n,0,11.2133,0.223543,92.5101,0.608551,13.6527,0.75911,0.0399667,0.507421,0.33603,0.74743,2.80013,0.758311,-8.01887,-0.0784149
1852,[*:1]c1nnc(C)n1[*:2],[*:1]c1nncn1[*:2],azole_ring,azole_ring,2,89211345,6,446,nitramine:6;azoxy:6;nitro:6;azole_ring:6,[*:2]N[N+](=O)[O-].[*:1][N+]([O-])=Nc1nc(C)n(C)n1,0,11.3283,0.225836,85.6936,0.56371,13.6234,0.757481,0.0350667,0.44521,0.369719,0.822365,3.29404,0.89207,-33.5001,-0.327591
1852,[*:1]c1nnc(C)n1[*:2],[*:1]c1nncn1[*:2],azole_ring,azole_ring,2,125208274,6,446,azoxy:6;nitro:6;azole_ring:6;amino:2,[*:1][N+](=O)[O-].[*:2][N+]([O-])=Nc1nc([N+](=O)[O-])n(C)n1,0,13.4483,0.268099,87.853,0.577916,15.4226,0.857518,0.0509167,0.646443,0.489317,1.08839,4.35877,1.18041,-52.6919,-0.515264
2620,[*:1]c1c(O)nnn1[*:2],[*:1]c1nnc(O)n1[*:2],azole_ring,azole_ring,2,5064166,6,446,azoxy:6;azole_ring:6;nitro:5;hydroxyl:2,[*:1]C.[*:2][N+]([O-])=Nc1c(C)nnn1O,0,-14.9633,-0.298301,-54.9464,-0.361449,0,0,-0.03875,-0.491974,-0.0586516,-0.130459,-0.350698,-0.0949737,41.4421,0.405254
1591,[*:1]c1nc([N+](=O)[O-])nn1[*:2],[*:1]c1nnc(O)n1[*:2],nitro,azole_ring,2,2467939,6,445,hydrazo:6;azole_ring:6;amino:6;hydroxyl:4,[*:1]C.[*:2]NNc1c([N+](=O)[O-])nnn1O,0,-36.1533,-0.720734,-227.249,-1.49489,-18.652,-1.03707,-0.1145,-1.4537,-0.425135,-0.945627,-2.85905,-0.774268,27.1859,0.265845
1591,[*:1]c1nc([N+](=O)[O-])nn1[*:2],[*:1]c1nnc(O)n1[*:2],nitro,azole_ring,2,125098216,6,445,azoxy:6;nitro:6;azole_ring:6;nitramine:1,[*:1][N+](=O)[O-].[*:2][N+]([O-])=Nc1[nH]nnc1N[N+](=O)[O-],0,-46.125,-0.919524,-87.0435,-0.572591,-6.65166,-0.369841,-0.0454333,-0.576826,-0.228291,-0.507788,-1.94117,-0.525696,13.9531,0.136444
1916,[*:1]c1nc([*:2])n(N[N+](=O)[O-])n1,[*:1]c1nnc([*:2])n1N,nitramine,azole_ring,2,42988264,6,445,azoxy:6;azole_ring:6;hydroxyl:6;nitro:3,[*:2]N=[N+]([O-])c1ncnn1[N+](=O)[O-].[*:1]O,0,-3.77667,-0.0752897,-125.577,-0.826072,-21.5866,-1.20024,-0.0506,-0.642423,-0.413641,-0.920061,-3.43635,-0.93061,146.536,1.43294
1916,[*:1]c1nc([*:2])n(N[N+](=O)[O-])n1,[*:1]c1nnc([*:2])n1N,nitramine,azole_ring,2,89218132,6,445,nitramine:6;azoxy:6;nitro:6;azole_ring:6,[*:1]N[N+](=O)[O-].[*:2][N+]([O-])=Nc1nc(N[N+](=O)[O-])n(N)n,0,-10.3483,-0.206299,-85.0518,-0.559489,-14.9441,-0.830913,-0.04205,-0.533871,-0.318438,-0.7083,-2.83688,-0.768266,101.479,0.992346
3669,[*:1]c1nnc([*:2])[nH]1,[*:1]c1nnn(N)c1[*:2],azole_ring,azole_ring,2,2497349,6,445,hydrazo:6;azole_ring:6;amino:6;azide:3,[*:1]C.[*:2]NNc1nc(N=[N+]=[N-])nn1N=[N+]=[N-],0,40.1317,0.800044,92.8941,0.611077,1.74456,0.0969997,0.121317,1.54025,0.222029,0.493859,1.25871,0.340877,-68.1804,-0.666723
3669,[*:1]c1nnc([*:2])[nH]1,[*:1]c1nnn(N)c1[*:2],azole_ring,azole_ring,2,24828020,6,445,azide:6;azo:6;azole_ring:6;nitramine:3,[*:1]N=Nc1[nH]nnc1N[N+](=O)[O-].[*:2]N=[N+]=[N-],0,39.0517,0.778514,82.2425,0.541008,0.0269598,0.001499,0.100983,1.2821,0.188957,0.420296,1.25391,0.339575,-12.2407,-0.119699
3669,[*:1]c1nnc([*:2])[nH]1,[*:1]c1nnn(N)c1[*:2],azole_ring,azole_ring,2,50096647,6,445,azide:6;hydrazo:6;azole_ring:6;amino:6,[*:2]N=[N+]=[N-].[*:1]NNc1[nH]nnc1C,0,41.145,0.820246,87.1605,0.57336,0.642176,0.0357058,0.112117,1.42345,0.222316,0.494498,1.44806,0.392154,-4.33507,-0.0423918
256,[*:1]c1nc([*:2])n(N=[N+]=[N-])n1,[*:1]c1nn(N)nc1[*:2],azide,azole_ring,2,42781184,6,444,nitramine:6;azoxy:6;nitro:6;azole_ring:6,[*:1]N=[N+]([O-])c1c(N)nnn1C.[*:2]N[N+](=O)[O-],0,-72.8617,-1.45253,-71.9315,-0.47318,-7.53447,-0.418926,-0.00778333,-0.098818,-0.0771535,-0.171612,-0.58021,-0.157129,-63.3756,-0.619738
256,[*:1]c1nc([*:2])n(N=[N+]=[N-])n1,[*:1]c1nn(N)nc1[*:2],azide,azole_ring,2,42797301,6,444,azoxy:6;azole_ring:6;hydroxyl:6;azide:3,[*:2]N=[N+]([O-])c1c(N)nnn1O.[*:1]O,0,-73.5633,-1.46652,-97.9571,-0.644383,-9.49088,-0.527705,-0.0223,-0.283123,-0.11151,-0.248031,-0.792574,-0.21464,-41.9301,-0.410027
268,[*:1]c1nc([*:2])n(N=[N+]=[N-])n1,[*:1]c1nnn([N+](=O)[O-])c1[*:2],azide,nitro,2,57944,6,444,azo:6;azole_ring:6;nitramine:4;nitro:4,[*:1]C.[*:2]N=Nc1nc(N=[N+]=[N-])n(N)n1,0,-63.79,-1.27168,123.306,0.81113,11.7911,0.655603,0.0189167,0.240168,0.240187,0.534248,2.08713,0.565221,-75.5388,-0.738679
268,[*:1]c1nc([*:2])n(N=[N+]=[N-])n1,[*:1]c1nnn([N+](=O)[O-])c1[*:2],azide,nitro,2,42863875,6,444,azoxy:6;nitro:6;azole_ring:6;nitramine:3,[*:1]N=[N+]([O-])c1c([N+](=O)[O-])nnn1C.[*:2][N+](=O)[O-],0,-61.9833,-1.23567,77.6864,0.511038,10.0454,0.558535,0.0389,0.493879,0.32069,0.71331,3.10281,0.840283,-51.1356,-0.500045
268,[*:1]c1nc([*:2])n(N=[N+]=[N-])n1,[*:1]c1nnn([N+](=O)[O-])c1[*:2],azide,nitro,2,72895313,6,444,hydrazo:6;azole_ring:6;amino:6;hydroxyl:6,[*:2]NNc1nc(N=[N+]=[N-])n[nH]1.[*:1]O,0,-57.855,-1.15337,106.562,0.700991,10.9569,0.609218,0.0540833,0.686648,0.392211,0.872395,3.59034,0.972312,-14.8353,-0.145071
419,[*:1]c1nc([*:2])n(N=[N+]=[N-])n1,[*:1]c1nnc([*:2])n1[N+](=O)[O-],azide,nitro,2,42801647,6,444,nitramine:6;azoxy:6;nitro:6;azole_ring:6,[*:2]N=[N+]([O-])c1c(N)nnn1[N+](=O)[O-].[*:1]N[N+](=O)[O-],0,-72.865,-1.4526,42.193,0.277555,9.39306,0.522266,0.01655,0.210121,0.333287,0.74133,3.43626,0.930585,-47.5307,-0.464793
419,[*:1]c1nc([*:2])n(N=[N+]=[N-])n1,[*:1]c1nnc([*:2])n1[N+](=O)[O-],azide,nitro,2,53617585,6,444,azide:6;azoxy:6;azole_ring:6;nitro:3,[*:1]N=[N+]=[N-].[*:2][N+]([O-])=Nc1nc(C)n(N)n1,0,-73.7967,-1.47117,55.5852,0.365651,10.4267,0.579736,0.00675,0.0856987,0.275869,0.613615,2.72459,0.737855,-11.4986,-0.112442
453,[*:1]c1nc([*:2])n([N+](=O)[O-])n1,[*:1]c1nnc([*:2])n1[N+](=O)[O-],nitro,nitro,2,14914423,6,444,hydrazo:6;azole_ring:6;amino:6;nitro:4,[*:2]N.[*:1]NNc1c(C)nnn1O,0,12.59,0.250988,44.2516,0.291096,0,0,0.03365,0.427224,0.0829519,0.18451,0.627873,0.170036,26.59,0.260018
453,[*:1]c1nc([*:2])n([N+](=O)[O-])n1,[*:1]c1nnc([*:2])n1[N+](=O)[O-],nitro,nitro,2,25387672,6,444,nitramine:6;nitro:6;azo:6;azole_ring:6,[*:1]N=Nc1cnn(N)n1.[*:2]N[N+](=O)[O-],0,10.64,0.212114,34.1581,0.224699,0,0,0.0239,0.303437,0.0361179,0.0803369,0.239243,0.0647902,7.98018,0.0780366
453,[*:1]c1nc([*:2])n([N+](=O)[O-])n1,[*:1]c1nnc([*:2])n1[N+](=O)[O-],nitro,nitro,2,125127856,6,444,azoxy:6;nitro:6;azole_ring:6;azide:3,[*:1][N+](=O)[O-].[*:2][N+]([O-])=Nc1cn([N+](=O)[O-])nn1,0,10.17,0.202744,31.1993,0.205236,0,0,0.0210333,0.267041,0.088199,0.196181,0.893813,0.242057,9.56028,0.0934881
606,[*:1]c1nc(N)nn1[*:2],[*:1]c1nn([*:2])nc1N=[N+]=[N-],azole_ring,azide,2,54792675,6,444,azide:6;azole_ring:6;nitro:4;nitramine:3,[*:1]N=[N+]=[N-].[*:2]c1n[nH]nc1N[N+](=O)[O-],0,98.4283,1.96222,207.879,1.36747,10.8986,0.605976,0.0880667,1.1181,0.26905,0.598449,1.86687,0.505574,-23.5559,-0.230348
683,[*:1]c1c([N+](=O)[O-])nnn1[*:2],[*:1]c1nncn1[*:2],nitro,azole_ring,2,5071487,6,444,azoxy:6;azole_ring:6;nitro:4;nitramine:2,[*:2]C.[*:1][N+]([O-])=Nc1cn([N+](=O)[O-])nn1,0,-16.0467,-0.319898,-169.295,-1.11366,-23.8844,-1.328,-0.0625833,-0.794565,-0.546953,-1.21659,-4.51623,-1.22306,71.3031,0.697259
683,[*:1]c1c([N+](=O)[O-])nnn1[*:2],[*:1]c1nncn1[*:2],nitro,azole_ring,2,17519710,6,444,azoxy:6;azole_ring:6;amino:6;azide:4,[*:2]N.[*:1][N+]([O-])=Nc1nc(N[N+](=O)[O-])n(O)n1,0,-17.0917,-0.340731,-138.461,-0.910827,-20.2056,-1.12346,-0.05455,-0.692573,-0.517583,-1.15126,-4.74901,-1.2861,172.898,1.69073
683,[*:1]c1c([N+](=O)[O-])nnn1[*:2],[*:1]c1nncn1[*:2],nitro,azole_ring,2,24924665,6,444,nitramine:6;nitro:6;azo:6;azole_ring:6,[*:1]N=Nc1c(C)nnn1O.[*:2]N[N+](=O)[O-],0,-19.26,-0.383958,-119.11,-0.783533,-17.7229,-0.985415,-0.0653833,-0.830114,-0.542595,-1.20689,-4.92376,-1.33342,90.5606,0.885575
683,[*:1]c1c([N+](=O)[O-])nnn1[*:2],[*:1]c1nncn1[*:2],nitro,azole_ring,2,25780160,6,444,azo:6;azole_ring:6;hydroxyl:6;azide:2,[*:2]N=Nc1nc(N=[N+]=[N-])nn1C.[*:1]O,0,-11.15,-0.222281,-207.085,-1.36225,-25.5995,-1.42336,-0.07015,-0.890632,-0.608652,-1.35382,-5.07849,-1.37532,82.4628,0.806388
683,[*:1]c1c([N+](=O)[O-])nnn1[*:2],[*:1]c1nncn1[*:2],nitro,azole_ring,2,125096112,6,444,azoxy:6;nitro:6;azole_ring:6;amino:3,[*:1][N+](=O)[O-].[*:2][N+]([O-])=Nc1[nH]nnc1N,0,-21.27,-0.424028,-114.167,-0.751015,-16.6542,-0.925995,-0.0622167,-0.789909,-0.490563,-1.09116,-4.64185,-1.25707,49.2764,0.481864
683,[*:1]c1c([N+](=O)[O-])nnn1[*:2],[*:1]c1nncn1[*:2],nitro,azole_ring,2,125149064,6,444,azoxy:6;nitro:6;azole_ring:6;azide:3,[*:2][N+](=O)[O-].[*:1][N+]([O-])=Nc1n[nH]nc1C,0,-20.735,-0.413362,-121.964,-0.802305,-18.0392,-1.003,-0.0698667,-0.887035,-0.528125,-1.17471,-4.71532,-1.27697,68.7513,0.672305
1378,[*:1]c1nn([*:2])nc1N=[N+]=[N-],[*:1]c1nn[nH]c1[*:2],azide,azole_ring,2,6205210,6,444,azole_ring:6;nitro:3;azide:3;amino:2,[*:2]C.[*:1]c1nc(N)nn1[N+](=O)[O-],0,-84.2267,-1.6791,-147.048,-0.967312,-17.33,-0.963571,-0.07925,-1.00617,-0.335411,-0.746054,-2.14903,-0.581987,-49.9017,-0.487979
1378,[*:1]c1nn([*:2])nc1N=[N+]=[N-],[*:1]c1nn[nH]c1[*:2],azide,azole_ring,2,89202919,6,444,nitramine:6;azoxy:6;nitro:6;azole_ring:6,[*:1]N[N+](=O)[O-].[*:2][N+]([O-])=Nc1cn(N=[N+]=[N-])nn1,0,-100.632,-2.00614,-104.746,-0.689041,-7.18292,-0.39938,-0.0694833,-0.882168,-0.162432,-0.361297,-1.06361,-0.28804,-36.8237,-0.360092
1378,[*:1]c1nn([*:2])nc1N=[N+]=[N-],[*:1]c1nn[nH]c1[*:2],azide,azole_ring,2,130896682,6,444,nitro:6;azole_ring:6;hydroxyl:3;amino:2,[*:2][N+](=O)[O-].[*:1]c1nc(N)nn1O,0,-96.0667,-1.91514,-111.878,-0.73596,-8.59084,-0.477662,-0.07845,-0.99601,-0.206057,-0.458332,-1.42595,-0.386165,-90.689,-0.88683
1775,[*:1]c1n[nH]c([*:2])n1,[*:1]c1nnc([*:2])n1C,azole_ring,azole_ring,2,14909934,6,444,hydrazo:6;azole_ring:6;amino:6;nitro:5,[*:1]N.[*:2]NNc1[nH]nnc1N[N+](=O)[O-],0,5.305,0.105758,-31.1068,-0.204627,-14.6748,-0.815938,0.00841667,0.106859,-0.301556,-0.670751,-2.634,-0.713322,65.8815,0.644242
1775,[*:1]c1n[nH]c([*:2])n1,[*:1]c1nnc([*:2])n1C,azole_ring,azole_ring,2,50098775,6,444,azide:6;hydrazo:6;azole_ring:6;amino:6,[*:2]N=[N+]=[N-].[*:1]NNc1[nH]nnc1N[N+](=O)[O-],0,1.40833,0.0280758,-53.6989,-0.353243,-14.5592,-0.809508,1.66667e-05,0.000211602,-0.311243,-0.692298,-2.63358,-0.71321,52.3114,0.511543
886,[*:1]c1nnc([*:2])n1C,[*:1]c1nnn(N[N+](=O)[O-])c1[*:2],azole_ring,nitramine,2,14978437,6,443,hydrazo:6;azole_ring:6;amino:6;nitro:3,[*:2]N.[*:1]NNc1nn(C)nc1C,0,53.1417,1.05941,416.213,2.73794,42.5161,2.36395,0.233883,2.96941,1.10512,2.45811,8.12558,2.20052,-97.0646,-0.949175
