candidate_id,candidate_frag,chemotype,n_pairs,n_distinct_neighbor_frags,n_Hf,mean_d_Hf,median_d_Hf,std_d_Hf,frac_pos_d_Hf,n_Q,mean_d_Q,median_d_Q,std_d_Q,frac_pos_d_Q,n_OBgood,mean_d_OBgood,median_d_OBgood,std_d_OBgood,frac_pos_d_OBgood,n_Pe,mean_d_Pe,median_d_Pe,std_d_Pe,frac_pos_d_Pe,n_D,mean_d_D,median_d_D,std_d_D,frac_pos_d_D,n_P,mean_d_P,median_d_P,std_d_P,frac_pos_d_P,n_IS,mean_d_IS,median_d_IS,std_d_IS,frac_pos_d_IS,n_nu,mean_d_nu,median_d_nu,std_d_nu,frac_pos_d_nu
cand_046,[*:2]Nc1nnnn1/N=[N+](\[*:1])[O-],azoxy,482,482,482,-66.182,-72.6822,42.4517,0.0912863,482,-245.676,-238.094,108.731,0.00622407,482,-30.9032,-28.5143,14.7341,0,482,-0.205298,-0.20425,0.0597429,0,482,-0.765034,-0.737061,0.37721,0,482,-6.18733,-5.92123,3.32615,0.00829876,482,115.284,97.1202,84.6528,0.997925,0,,,,
cand_046,[*:2]c1nnnn1/N=[N+](\[*:1])[O-],azoxy,448,448,448,-60.6976,-65.7422,48.0312,0.129464,448,-254.872,-246.853,97.2236,0,448,-29.0837,-28.5143,13.3556,0.00446429,448,-0.203139,-0.1961,0.0596027,0,448,-0.73159,-0.716466,0.35885,0.00446429,448,-5.90357,-5.84024,3.19165,0.015625,448,95.6229,74.2627,78.5018,0.997768,0,,,,
cand_046,[*:1]Nc1nnnn1/N=[N+](\[*:2])[O-],azoxy,440,440,440,-100.679,-106.862,45.9849,0.0159091,440,-267.981,-265.724,110.386,0.0136364,440,-30.1369,-31.7894,14.6431,0.0113636,440,-0.259601,-0.2619,0.073247,0.00227273,440,-0.870878,-0.882355,0.420825,0.0136364,440,-6.92942,-7.02759,3.6131,0.0159091,440,103.108,78.7763,87.3325,0.981818,0,,,,
cand_046,[*:1]c1nnnn1/N=[N+](\[*:2])[O-],azoxy,188,188,188,-73.4806,-82.9472,54.4591,0.111702,188,-230.362,-237.661,105.192,0,188,-25.8062,-24.1899,13.678,0.00531915,188,-0.216577,-0.217,0.0716113,0,188,-0.706234,-0.67794,0.408312,0.0212766,188,-5.60005,-5.28788,3.58848,0.0478723,188,80.0183,55.412,75.1175,0.973404,0,,,,
cand_046,[*:1]Nc1nnnn1[*:2],azole_ring,2,2,2,-3.83274,-3.83274,4.06343,0,2,25.4144,25.4144,40.7339,0.5,2,1.25449,1.25449,1.77411,0.5,2,-0.0012,-0.0012,0.00183848,0.5,2,0.0970949,0.0970949,0.0110296,1,2,1.1005,1.1005,0.0624092,1,2,3.21395,3.21395,1.96922,1,0,,,,
cand_046,[*:1]n1nnnc1N[N+](=O)[O-],nitramine,2,2,2,-3.83274,-3.83274,4.06343,0,2,25.4144,25.4144,40.7339,0.5,2,1.25449,1.25449,1.77411,0.5,2,-0.0012,-0.0012,0.00183848,0.5,2,0.0970949,0.0970949,0.0110296,1,2,1.1005,1.1005,0.0624092,1,2,3.21395,3.21395,1.96922,1,0,,,,
cand_046,[*:1]N=[N+]=[N-],azide,2,2,2,-74.3636,-74.3636,13.8873,0,2,-10.5767,-10.5767,20.6288,0.5,2,1.86838,1.86838,9.34554,0.5,2,0.00805,0.00805,0.0168999,0.5,2,0.220007,0.220007,0.373668,0.5,2,2.53354,2.53354,4.06248,0.5,2,-0.23965,-0.23965,0.728674,0.5,0,,,,
cand_046,[*:2]c1nnnn1[*:1],azole_ring,1,1,1,-0.959462,-0.959462,0,0,1,-3.38877,-3.38877,0,0,1,0,0,0,0,1,-0.0025,-0.0025,0,0,1,0.0892958,0.0892958,0,1,1,1.05637,1.05637,0,1,1,4.6064,4.6064,0,1,0,,,,
cand_046,[*:1]N[N+](=O)[O-],nitramine,1,1,1,-6.70602,-6.70602,0,0,1,54.2176,54.2176,0,1,1,2.50897,2.50897,0,1,1,0.0001,0.0001,0,1,1,0.104894,0.104894,0,1,1,1.14463,1.14463,0,1,1,1.8215,1.8215,0,1,0,,,,
cand_047,[*:1]/N=[N+](/[O-])n1cnnn1,azoxy,143,143,143,-110.864,-116.749,49.3846,0.00699301,143,-448.823,-455.623,154.123,0,143,-46.706,-46.5391,22.1481,0,143,-0.33361,-0.3496,0.104971,0,143,-1.43273,-1.37374,0.571319,0.00699301,143,-11.7577,-11.5599,4.61309,0.013986,143,97.4515,58.8277,93.5072,0.923077,0,,,,
cand_047,[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,azoxy,115,115,115,-117.613,-119.389,33.7767,0.0173913,115,-463.906,-479.392,129.459,0.00869565,115,-47.5469,-42.2628,17.1143,0,115,-0.340434,-0.3447,0.0720746,0.00869565,115,-1.44306,-1.40028,0.417548,0,115,-11.8975,-11.4863,3.40088,0,115,82.6055,55.9099,72.3331,0.956522,0,,,,
cand_047,[*:2]c1nnn(/N=[N+](/[*:1])[O-])n1,azoxy,111,111,111,-90.3723,-79.0187,41.3798,0,111,-396.246,-386.629,129.798,0,111,-46.4887,-46.5391,17.4017,0,111,-0.290882,-0.2762,0.0992084,0,111,-1.35235,-1.32233,0.458486,0,111,-11.3154,-11.094,3.63724,0,111,118.161,107.772,87.2303,0.981982,0,,,,
cand_047,[*:1]c1nnn([*:2])n1,azole_ring,3,3,3,6.31953,7.41008,2.612,1,3,-33.4943,-55.9419,41.7725,0.333333,3,-1.76571,-2.64856,1.52915,0,3,0.00523333,0.0038,0.00471628,1,3,-0.104828,-0.098103,0.0279581,0,3,-1.19893,-1.08495,0.265594,0,3,-1.99167,-1.8869,0.204392,0,0,,,,
cand_047,[*:1]n1nnc([N+](=O)[O-])n1,nitro,2,2,2,43.1349,43.1349,56.28,1,2,-1.45805,-1.45805,22.8548,0.5,2,-7.2653,-7.2653,10.2747,0,2,0.0104,0.0104,0.000141421,1,2,-0.193412,-0.193412,0.159193,0,2,-2.06628,-2.06628,1.49472,0,2,15.9872,15.9872,25.7591,0.5,0,,,,
cand_047,[*:1]n1cnnn1,azole_ring,1,1,1,-1.29142,-1.29142,0,0,1,-5.68655,-5.68655,0,0,1,0,0,0,0,1,-0.004,-0.004,0,0,1,0.00117996,0.00117996,0,1,1,0.0393973,0.0393973,0,1,1,30.6396,30.6396,0,1,0,,,,
cand_048,[*:1]/[N+]([O-])=N\n1ncnn1,azoxy,318,318,318,-92.5369,-93.8453,44.4248,0.0125786,318,-382.301,-378.647,143.764,0,318,-40.4972,-39.6143,20.2135,0.0125786,318,-0.275808,-0.27195,0.0897237,0,318,-1.06204,-1.05842,0.502641,0.0188679,318,-8.42227,-8.37163,4.21577,0.0283019,318,85.2761,59.4725,81.8728,0.990566,0,,,,
cand_048,[*:1]/N=[N+](\[O-])n1nnnc1[*:2],azoxy,306,306,306,-92.4659,-90.9903,36.9365,0.00653595,306,-370.372,-368.317,126.738,0,306,-41.8544,-39.6667,17.1697,0,306,-0.274743,-0.27465,0.0773044,0,306,-1.09491,-1.07579,0.428249,0.00326797,306,-8.76029,-8.51514,3.58652,0.00326797,306,90.7051,66.0554,78.7535,1,0,,,,
cand_048,[*:1]n1ncnn1,azole_ring,2,2,2,14.5758,14.5758,0.0208597,1,2,12.1006,12.1006,0.0690843,1,2,13.2166,13.2166,0,1,2,0.01115,0.01115,7.07107e-05,1,2,0.463452,0.463452,0.00201313,1,2,4.99662,4.99662,0.0242608,1,2,0.4208,0.4208,0.571342,1,0,,,,
cand_048,[*:1]Nc1nnnn1[*:2],azole_ring,1,1,1,-2.37808,-2.37808,0,0,1,81.5056,81.5056,0,1,1,2.64856,2.64856,0,1,1,0.0145,0.0145,0,1,1,0.0257138,0.0257138,0,1,1,0.124287,0.124287,0,1,1,0.7548,0.7548,0,1,0,,,,
cand_048,[*:1][H],other,1,1,1,14.0434,14.0434,0,1,1,10.3383,10.3383,0,1,1,13.2166,13.2166,0,1,1,0.0099,0.0099,0,1,1,0.367879,0.367879,0,1,1,3.84584,3.84584,0,1,1,-0.1111,-0.1111,0,0,0,,,,
cand_048,[*:1]N[N+](=O)[O-],nitramine,1,1,1,-2.37808,-2.37808,0,0,1,81.5056,81.5056,0,1,1,2.64856,2.64856,0,1,1,0.0145,0.0145,0,1,1,0.0257138,0.0257138,0,1,1,0.124287,0.124287,0,1,1,0.7548,0.7548,0,1,0,,,,
cand_048,[*:1]/N=[N+](\[*:2])[O-],azoxy,1,1,1,0.449683,0.449683,0,1,1,-82.2079,-82.2079,0,0,1,-8.01108,-8.01108,0,0,1,-0.0562,-0.0562,0,0,1,-0.168611,-0.168611,0,0,1,-1.32249,-1.32249,0,0,1,33.4887,33.4887,0,1,0,,,,
cand_049,[*:1]/N=[N+](/[O-])n1ncnn1,azoxy,143,143,143,-109.564,-115.457,49.4047,0.027972,143,-443.097,-449.936,154.239,0.00699301,143,-46.706,-46.5391,22.1481,0,143,-0.329582,-0.3456,0.105059,0.00699301,143,-1.43392,-1.37492,0.571298,0,143,-11.7974,-11.5993,4.61238,0.00699301,143,66.5976,28.1881,93.6962,0.622378,0,,,,
cand_049,[*:2]c1nnn(/N=[N+](/[*:1])[O-])n1,azoxy,121,121,121,-87.4943,-85.2973,40.4232,0.0165289,121,-385.88,-366.91,129.486,0.00826446,121,-44.3003,-42.2628,16.9373,0,121,-0.285158,-0.2845,0.0968133,0.00826446,121,-1.31975,-1.31703,0.440194,0,121,-11.1001,-11.164,3.51119,0,121,74.9038,37.6516,89.8898,0.710744,0,,,,
cand_049,[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,azoxy,117,117,117,-117.611,-122.017,33.3856,0.00854701,117,-478.046,-500.047,146.707,0,117,-52.3606,-53.8442,19.244,0,117,-0.349364,-0.3523,0.0753626,0,117,-1.58192,-1.59655,0.479271,0,117,-13.0328,-13.1231,3.7904,0,117,91.4249,74.6588,90.0757,0.820513,0,,,,
cand_049,[*:1]n1nnc([N+](=O)[O-])n1,nitro,1,1,1,83.6293,83.6293,0,1,1,-14.59,-14.59,0,0,1,-14.5306,-14.5306,0,0,1,0.0123,0.0123,0,1,1,-0.326375,-0.326375,0,0,1,-3.36741,-3.36741,0,0,1,219.29,219.29,0,1,0,,,,
cand_049,[*:1]c1nnn([*:2])n1,azole_ring,1,1,1,8.74982,8.74982,0,1,1,-53.3576,-53.3576,0,0,1,-2.64856,-2.64856,0,0,1,0.0055,0.0055,0,1,1,-0.0831695,-0.0831695,0,0,1,-0.923225,-0.923225,0,0,1,-28.639,-28.639,0,0,0,,,,
cand_049,[*:1]n1ncnn1,azole_ring,1,1,1,1.29142,1.29142,0,1,1,5.68655,5.68655,0,1,1,0,0,0,0,1,0.004,0.004,0,1,1,-0.00117996,-0.00117996,0,0,1,-0.0393973,-0.0393973,0,0,1,-30.6396,-30.6396,0,0,0,,,,
cand_050,[*:1]NNn1nnnc1[*:2],hydrazo,917,917,917,-47.3551,-50.7094,48.6513,0.164667,917,-172.405,-172.874,110.923,0.0708833,917,-21.1175,-20.6347,14.9239,0.0697928,917,-0.198271,-0.2005,0.0674511,0.00981461,917,-0.664293,-0.64428,0.394415,0.0436205,917,-5.36064,-5.23622,3.47473,0.0577972,917,115.759,106.562,90.0155,0.909487,0,,,,
cand_050,[*:1]NNc1nnnn1[*:2],hydrazo,525,525,525,-51.5172,-52.7694,47.5059,0.142857,525,-155.595,-148.812,105.023,0.0647619,525,-19.7501,-18.103,15.6906,0.08,525,-0.204108,-0.201,0.0728262,0.00952381,525,-0.691561,-0.647627,0.434128,0.0285714,525,-5.61987,-5.31698,3.77274,0.0380952,525,52.701,16.8352,79.2436,0.63619,0,,,,
cand_050,[*:1]c1nnnn1[*:2],azole_ring,362,350,362,-30.8996,-39.9894,47.3341,0.254144,362,-180.646,-167.485,105.814,0.0331492,362,-20.4331,-22.0439,15.4534,0.0911602,362,-0.157144,-0.15575,0.0493371,0,362,-0.571181,-0.593719,0.391893,0.0883978,362,-4.67157,-4.86519,3.56403,0.0939227,362,75.22,40.1863,88.1372,0.773481,0,,,,
cand_050,[*:1]c1nnnn1N=[N+]=[N-],azide,265,265,265,-126.938,-133.819,45.5469,0,265,-264.191,-244.243,116.279,0.00377358,265,-30.2376,-31.8755,18.7333,0.0301887,265,-0.199423,-0.1954,0.0633482,0,265,-0.824931,-0.837068,0.465827,0.0301887,265,-6.77035,-6.9096,4.10585,0.0415094,265,35.3194,7.603,66.9261,0.562264,0,,,,
cand_050,[*:1]n1nnnc1[N+](=O)[O-],nitro,263,263,263,-50.792,-59.7594,47.6058,0.1673,263,-369.279,-335.7,148.099,0,263,-44.4932,-44.9467,19.7135,0.00380228,263,-0.186345,-0.1862,0.0756155,0.026616,263,-1.06073,-0.997,0.431373,0,263,-9.07647,-8.70665,3.60154,0,263,156.18,160.212,83.0892,0.965779,0,,,,
cand_050,[*:1]Nn1nnnc1[*:2],azole_ring,234,234,234,-40.9219,-47.0694,42.4944,0.205128,234,-199.722,-184.546,103.052,0.0299145,234,-22.6709,-22.6462,14.7876,0.0641026,234,-0.169589,-0.16845,0.0534139,0,234,-0.637991,-0.636894,0.371604,0.0555556,234,-5.25264,-5.24409,3.35358,0.0641026,234,108.641,99.0344,94.6384,0.837607,0,,,,
cand_050,[*:1]Nc1nnnn1[*:2],azole_ring,173,173,173,-37.0507,-47.5594,46.2061,0.196532,173,-161.603,-151.315,96.8712,0.0404624,173,-20.4619,-14.897,15.061,0.0520231,173,-0.159905,-0.1605,0.0487288,0,173,-0.599313,-0.569238,0.400689,0.0462428,173,-4.93414,-4.64166,3.61956,0.0520231,173,33.3842,4.6213,67.5962,0.578035,0,,,,
cand_050,[*:2]c1nnnn1[*:1],azole_ring,171,161,171,-39.0974,-46.6094,43.0189,0.181287,171,-162.584,-153.669,98.0347,0.0116959,171,-18.5833,-14.7505,15.0652,0.122807,171,-0.162493,-0.1619,0.0533888,0,171,-0.554182,-0.522726,0.405941,0.105263,171,-4.48607,-4.23855,3.67423,0.111111,171,65.1825,21.7083,89.1459,0.678363,0,,,,
cand_050,[*:1]Nn1nnnc1[N+](=O)[O-],nitro,117,117,117,-66.432,-73.2594,44.7377,0.0854701,117,-453.62,-478.034,163.678,0,117,-53.8712,-49.2246,21.9048,0.00854701,117,-0.195795,-0.2148,0.0922736,0.0598291,117,-1.22491,-1.17412,0.508148,0,117,-10.4645,-10.344,4.11703,0,117,174.927,203.518,79.4712,0.974359,0,,,,
cand_050,[*:1]Nc1nnnn1N=[N+]=[N-],azide,97,97,97,-148.539,-147.949,35.5871,0,97,-349.022,-359.546,128.471,0.0103093,97,-42.0709,-44.1381,18.2939,0.0103093,97,-0.221141,-0.2128,0.0708667,0,97,-1.08961,-1.00282,0.431742,0.0103093,97,-9.07783,-8.45542,3.62054,0.0103093,97,59.3869,33.1349,77.5801,0.701031,0,,,,
cand_050,[*:2]Nn1nnnc1[*:1],azole_ring,71,71,71,-35.4883,-44.3694,37.9099,0.197183,71,-215.804,-201.11,87.4784,0,71,-22.9346,-23.4894,13.6757,0.028169,71,-0.159532,-0.1594,0.0408935,0,71,-0.618717,-0.654137,0.330788,0.0140845,71,-5.13229,-5.44088,3.01549,0.0140845,71,65.7816,40.1863,76.0684,0.816901,0,,,,
cand_050,[*:1][N+](=O)[O-],nitro,3,3,3,16.2246,-6.53734,53.7687,0.333333,3,-190.839,-160.851,127.34,0,3,-26.1134,-23.1911,14.6999,0,3,0.0161667,0.0326,0.042692,0.666667,3,-0.416434,-0.261776,0.444157,0,3,-4.17218,-2.84477,4.21575,0,3,164.662,175.966,83.3513,1,0,,,,
cand_050,[*:1]N=[N+]=[N-],azide,2,2,2,-95.8208,-95.8208,28.9889,0,2,-145.648,-145.648,160.932,0,2,-8.39895,-8.39895,26.1627,0.5,2,-0.072,-0.072,0.0906511,0,2,-0.30624,-0.30624,0.713476,0.5,2,-2.62057,-2.62057,6.57954,0.5,2,-8.1084,-8.1084,14.7831,0.5,0,,,,
cand_050,[*:1]NN[*:2],hydrazo,1,1,1,23.9382,23.9382,0,1,1,134.447,134.447,0,1,1,12.9203,12.9203,0,1,1,0.0281,0.0281,0,1,1,0.318505,0.318505,0,1,1,3.14112,3.14112,0,1,1,12.503,12.503,0,1,0,,,,
cand_051,[*:1]/N=[N+](/[O-])n1cnnn1,azoxy,141,141,141,-98.7148,-108.91,52.9256,0.035461,141,-490.893,-527.462,179.805,0,141,-48.3103,-47.5758,22.547,0.0070922,141,-0.27417,-0.2921,0.117837,0.035461,141,-1.25558,-1.27552,0.515809,0.0070922,141,-10.1643,-10.2762,4.04119,0.0070922,141,150.775,177.418,83.5233,0.950355,0,,,,
cand_051,[*:2]n1nnnc1/N=[N+](/[*:1])[O-],azoxy,108,108,108,-92.8034,-83.8796,45.7508,0,108,-482.064,-476.184,144.824,0,108,-46.9661,-45.3203,18.2144,0,108,-0.278087,-0.26875,0.110272,0.0185185,108,-1.26138,-1.18891,0.433334,0,108,-10.2655,-9.80653,3.29539,0,108,140.77,160.93,85.5099,0.898148,0,,,,
cand_051,[*:1]n1nnnc1/N=[N+](/[*:2])[O-],azoxy,50,50,50,-115.411,-128.83,50.8285,0,50,-514.291,-524.861,185.828,0,50,-49.227,-42.4998,21.8733,0,50,-0.350756,-0.36295,0.0914116,0,50,-1.46195,-1.28031,0.49241,0,50,-11.5724,-10.5055,3.63716,0,50,139.688,149.764,81.9056,0.96,0,,,,
cand_051,[*:1]n1cnnn1,azole_ring,8,8,8,20.4132,12.2771,28.4776,0.875,8,32.0407,26.7192,29.984,0.875,8,14.273,16.6219,7.02089,0.875,8,0.01205,0.0153,0.00720298,0.875,8,0.352686,0.408741,0.195412,0.875,8,3.56896,4.13504,2.0441,0.875,8,33.5635,-11.3162,88.3257,0.375,0,,,,
cand_051,[*:1]c1nnnn1N=[N+]=[N-],azide,2,2,2,-81.2614,-81.2614,2.36103,0,2,24.9702,24.9702,10.3964,1,2,14.5306,14.5306,0,1,2,-0.00505,-0.00505,0.00742462,0.5,2,0.265555,0.265555,0.057166,1,2,2.61853,2.61853,0.713718,1,2,-35.3152,-35.3152,1.57487,0,0,,,,
cand_051,[*:1][H],other,2,2,2,14.0721,14.0721,4.02216,1,2,42.5134,42.5134,42.1768,1,2,17.8764,17.8764,1.77413,1,2,0.018,0.018,0.00240416,1,2,0.419926,0.419926,0.0192149,1,2,4.18863,4.18863,0.157473,1,2,-12.9935,-12.9935,10.5974,0,0,,,,
cand_051,[*:1]N=[N+]=[N-],azide,1,1,1,-74.7214,-74.7214,0,0,1,-38.3231,-38.3231,0,0,1,11.882,11.882,0,1,1,-0.0065,-0.0065,0,0,1,0.207875,0.207875,0,1,1,2.03826,2.03826,0,1,1,-36.0885,-36.0885,0,0,0,,,,
cand_051,[*:1]/N=[N+](\[*:2])[O-],azoxy,1,1,1,-19.2476,-19.2476,0,0,1,-222.961,-222.961,0,0,1,-16.9805,-16.9805,0,0,1,0.0398,0.0398,0,1,1,-0.146768,-0.146768,0,0,1,-1.68592,-1.68592,0,0,1,58.233,58.233,0,1,0,,,,
cand_052,[*:1]/N=[N+](/[O-])n1cnnn1,azoxy,329,329,329,-89.9549,-91.4782,41.2927,0.00911854,329,-361.174,-352.34,138.042,0,329,-40.1729,-39.6143,19.5042,0.0182371,329,-0.263031,-0.2596,0.0836878,0,329,-1.11957,-1.05587,0.487075,0.00607903,329,-9.20702,-8.99106,4.09324,0.0151976,329,68.0112,40.125,74.3611,0.990881,0,,,,
cand_052,[*:2]n1nnnc1/N=[N+](/[*:1])[O-],azoxy,195,195,195,-88.5409,-85.5882,33.7003,0,195,-392.706,-390.581,105.103,0,195,-44.7024,-43.4384,15.9771,0,195,-0.270759,-0.2679,0.0683315,0,195,-1.20259,-1.13241,0.372272,0,195,-9.94944,-9.4445,3.16907,0,195,123.022,111.502,84.4861,1,0,,,,
cand_052,[*:1]n1nnnc1/N=[N+](/[*:2])[O-],azoxy,100,100,100,-97.4256,-103.243,40.3512,0.02,100,-328.958,-320.668,121.615,0,100,-37.6364,-37.3864,15.7206,0,100,-0.285861,-0.29135,0.0750506,0,100,-1.11492,-1.12228,0.416967,0,100,-9.07884,-9.26006,3.46348,0,100,63.2921,38.1253,66.8298,0.99,0,,,,
cand_052,[*:1]Nn1nnnc1[*:2],azole_ring,3,3,3,-4.62651,-4.87055,3.71106,0,3,41.0949,55.9419,39.1452,0.666667,3,1.76571,2.64856,1.52915,0.666667,3,0.000166667,-0.0024,0.00570117,0.333333,3,0.0259762,0.0172576,0.0681868,0.666667,3,0.247669,0.0755964,0.765882,0.666667,3,0.5242,0.026,1.19426,0.666667,0,,,,
cand_052,[*:1]n1cnnn1,azole_ring,2,2,2,9.22679,9.22679,14.1109,0.5,2,11.988,11.988,21.3409,0.5,2,6.6083,6.6083,9.34555,0.5,2,0.01005,0.01005,0.0174655,0.5,2,0.156852,0.156852,0.199035,1,2,1.58009,1.58009,1.95016,1,2,1.6828,1.6828,3.11792,0.5,0,,,,
cand_052,[*:1][H],other,2,2,2,48.2986,48.2986,48.2613,1,2,14.448,14.448,5.69186,1,2,8.97826,8.97826,5.99392,1,2,0.0045,0.0045,0.00777817,0.5,2,0.242543,0.242543,0.207129,1,2,2.56273,2.56273,2.2413,1,2,2.6332,2.6332,3.89489,0.5,0,,,,
cand_052,[*:1]c1nnnn1[*:2],azole_ring,1,1,1,-0.799448,-0.799448,0,0,1,-3.30187,-3.30187,0,0,1,0,0,0,0,1,-0.0024,-0.0024,0,0,1,-0.0374319,-0.0374319,0,0,1,-0.41754,-0.41754,0,0,1,0.026,0.026,0,1,0,,,,
cand_052,[*:1]N[N+](=O)[O-],nitramine,1,1,1,74.7214,74.7214,0,1,1,38.3231,38.3231,0,1,1,-11.882,-11.882,0,0,1,0.0065,0.0065,0,1,1,-0.207875,-0.207875,0,0,1,-2.03826,-2.03826,0,0,1,36.0885,36.0885,0,1,0,,,,
cand_053,[*:1]/N=[N+](\[O-])n1nnnc1[*:2],azoxy,618,618,618,-56.507,-59.7027,48.6881,0.13754,618,-214.301,-203.141,107.454,0.0145631,618,-28.047,-26.072,14.5855,0.00970874,618,-0.181798,-0.1769,0.062941,0.00485437,618,-0.767179,-0.741351,0.393273,0.012945,618,-6.51789,-6.23001,3.48804,0.0161812,618,66.1879,33.4275,75.0775,0.881877,0,,,,
cand_053,[*:2]Nn1nnnc1/N=[N+](\[*:1])[O-],azoxy,482,482,482,-65.2226,-71.7227,42.4518,0.0954357,482,-242.287,-234.705,108.731,0.00622407,482,-30.9032,-28.5143,14.7341,0,482,-0.202798,-0.20175,0.0597429,0,482,-0.85433,-0.826356,0.37721,0,482,-7.24371,-6.9776,3.32615,0,482,110.678,92.5138,84.6528,0.981328,0,,,,
cand_053,[*:2]n1nnnc1/N=[N+](\[*:1])[O-],azoxy,448,448,448,-59.7383,-64.7827,48.0313,0.138393,448,-251.484,-243.465,97.2236,0,448,-29.0837,-28.5143,13.3556,0.00446429,448,-0.200639,-0.1936,0.0596027,0,448,-0.820886,-0.805762,0.35885,0.00446429,448,-6.95994,-6.89662,3.19165,0.00446429,448,91.0165,69.6563,78.5018,0.962054,0,,,,
cand_053,[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],azoxy,440,440,440,-99.7179,-105.903,45.9898,0.0181818,440,-264.584,-262.336,110.404,0.0204545,440,-30.1369,-31.7894,14.6431,0.0113636,440,-0.257095,-0.2594,0.0732671,0.00681818,440,-0.960376,-0.971651,0.420382,0.0113636,440,-7.9882,-8.08396,3.60813,0.0113636,440,98.4908,74.1699,87.3446,0.95,0,,,,
cand_053,[*:1]n1nnnc1/N=[N+](\[*:2])[O-],azoxy,188,188,188,-72.5161,-81.9877,54.4661,0.12234,188,-226.955,-234.272,105.232,0.0106383,188,-25.8062,-24.1899,13.678,0.00531915,188,-0.214064,-0.2145,0.0716514,0.00531915,188,-0.796004,-0.767236,0.407432,0.00531915,188,-6.66205,-6.34426,3.57882,0.0159574,188,75.3874,50.8056,75.143,0.930851,0,,,,
cand_053,[*:1]Nn1nnnc1[*:2],azole_ring,2,2,2,-2.39354,-2.39354,4.74187,0.5,2,30.4975,30.4975,38.3376,1,2,1.25449,1.25449,1.77411,0.5,2,0.00255,0.00255,7.07107e-05,1,2,-0.0368488,-0.0368488,0.0741712,0.5,2,-0.484057,-0.484057,0.809373,0.5,2,-3.69565,-3.69565,1.288,0,0,,,,
cand_053,[*:1]c1nnnn1N[N+](=O)[O-],nitramine,2,2,2,-2.39354,-2.39354,4.74187,0.5,2,30.4975,30.4975,38.3376,1,2,1.25449,1.25449,1.77411,0.5,2,0.00255,0.00255,7.07107e-05,1,2,-0.0368488,-0.0368488,0.0741712,0.5,2,-0.484057,-0.484057,0.809373,0.5,2,-3.69565,-3.69565,1.288,0,0,,,,
cand_053,[*:1]n1nnnc1N=[N+]=[N-],azide,2,2,2,-68.5075,-68.5075,0.361614,0,2,-8.89588,-8.89588,1.19693,0,2,8.47667,8.47667,0,1,2,0.01035,0.01035,0.000919239,1,2,0.250885,0.250885,0.0594535,1,2,2.66328,2.66328,0.716144,1,2,-5.5479,-5.5479,0.0561443,0,0,,,,
cand_053,[*:1]N=[N+]=[N-],azide,2,2,2,-75.3381,-75.3381,10.0216,0,2,-13.2612,-13.2612,7.37037,0,2,1.86838,1.86838,9.34554,0.5,2,0.006,0.006,0.00707107,1,2,0.0984222,0.0984222,0.275068,0.5,2,1.09589,1.09589,2.93277,0.5,2,-5.44775,-5.44775,0.0854892,0,0,,,,
cand_053,[*:1]c1nnnn1[*:2],azole_ring,1,1,1,0.959462,0.959462,0,1,1,3.38877,3.38877,0,1,1,0,0,0,0,1,0.0025,0.0025,0,1,1,-0.0892958,-0.0892958,0,0,1,-1.05637,-1.05637,0,0,1,-4.6064,-4.6064,0,0,0,,,,
cand_053,[*:1]/N=[N+](\[*:2])[O-],azoxy,1,1,1,2.38729,2.38729,0,1,1,-61.124,-61.124,0,0,1,-6.49731,-6.49731,0,0,1,-0.0415,-0.0415,0,0,1,-0.257737,-0.257737,0,0,1,-2.5154,-2.5154,0,0,1,11.9878,11.9878,0,1,0,,,,
cand_054,[*:1]/N=[N+](/[O-])n1ncnn1,azoxy,141,141,141,-98.1176,-108.317,52.9335,0.0496454,141,-488.216,-524.804,179.857,0.0070922,141,-48.3103,-47.5758,22.547,0.0070922,141,-0.272156,-0.2901,0.117871,0.0425532,141,-1.23623,-1.25631,0.516141,0.0141844,141,-9.95807,-10.0714,4.04483,0.0141844,141,-66.4833,-43.0149,84.2973,0.340426,0,,,,
cand_054,[*:2]n1nnnc1/N=[N+](/[*:1])[O-],azoxy,113,113,113,-98.0412,-94.6966,39.5018,0,113,-507.141,-507.782,152.597,0,113,-47.7424,-47.5758,18.4805,0,113,-0.284459,-0.2813,0.100619,0.0176991,113,-1.28869,-1.27221,0.417721,0,113,-10.4629,-10.3218,3.2141,0,113,-106.356,-128.203,87.8546,0.19469,0,,,,
cand_054,[*:1]n1nnnc1/N=[N+](/[*:2])[O-],azoxy,49,49,49,-117.173,-122.697,46.7252,0,49,-497.61,-512.032,184.007,0,49,-46.6719,-44.0856,19.5446,0,49,-0.341163,-0.3405,0.0875809,0,49,-1.39859,-1.33997,0.427319,0,49,-11.0981,-10.5743,3.15846,0,49,-99.6731,-90.4301,95.7024,0.244898,0,,,,
cand_054,[*:1]n1ncnn1,azole_ring,8,8,8,21.0803,12.8701,28.4159,1,8,35.0307,29.377,29.5563,1,8,14.273,16.6219,7.02089,0.875,8,0.0143,0.0173,0.0066599,1,8,0.374305,0.427959,0.190237,1,8,3.79936,4.33983,1.99067,1,8,-209.131,-227.044,48.8954,0,0,,,,
